Status-ID,Category,Departure station name,Departure station coordinates,Destination station name,Destination station coordinates
4100710,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Rostock Hbf,"54.078197,12.131257"
4339935,nationalExpress,Rostock Hbf,"54.078197,12.131257",Hamburg Hbf,"53.553533,10.00636"
4339945,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Frankfurt(Main)Hbf,"50.106817,8.663003"
4341481,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Darmstadt Hbf,"49.872549,8.629707"
4358134,nationalExpress,Stuttgart Hbf,"48.785052,9.182589",Frankfurt(M) Flughafen Fernbf,"50.052926,8.569776"
4404744,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Rostock Hbf,"54.078197,12.131257"
4436440,nationalExpress,Ludwigslust,"53.335122,11.493751",Berlin Hbf,"52.3928,13.036498"
4450850,nationalExpress,Berlin Südkreuz,"52.47623,13.365863",Ludwigslust,"53.335122,11.493751"
4704769,nationalExpress,Berlin Hbf,"52.3928,13.036498",Rostock Hbf,"54.078197,12.131257"
4839372,nationalExpress,Hamburg-Harburg,"53.456198,9.991591",Kassel-Wilhelmshöhe,"51.312998,9.446845"
4846076,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Stuttgart Hbf,"48.785052,9.182589"
4854993,nationalExpress,Stuttgart Hbf,"48.785052,9.182589",Darmstadt Hbf,"49.872549,8.629707"
4861153,nationalExpress,Kassel-Wilhelmshöhe,"51.312998,9.446845",Hamburg-Harburg,"53.456198,9.991591"
5010698,nationalExpress,Berlin Ostbahnhof,"52.510972,13.434558",Basel Bad Bf,"47.567679,7.607886"
5013929,nationalExpress,Freiburg (Breisgau) Hbf,"47.997884,7.841335",Basel SBB,"47.547408,7.589548"
5056009,nationalExpress,Basel SBB,"47.547408,7.589548",Hannover Hbf,"52.377079,9.741763"
5057440,nationalExpress,Hannover Hbf,"52.377079,9.741763",S+U Berlin Hauptbahnhof,"52.526585,13.369713"
5071650,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Ludwigslust,"53.335122,11.493751"
5131041,nationalExpress,Rostock Hbf,"54.078197,12.131257",Hamburg Hbf,"53.553533,10.00636"
5131061,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Frankfurt(Main)Hbf,"50.106817,8.663003"
5141185,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Karlsruhe Hbf,"48.99353,8.401939"
5145450,nationalExpress,Karlsruhe Hbf,"48.99353,8.401939",Frankfurt(Main)Hbf,"50.106817,8.663003"
5157426,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Rostock Hbf,"54.078197,12.131257"
5210222,nationalExpress,Rostock Hbf,"54.078197,12.131257",Stralsund Hbf,"54.308626,13.077318"
5212779,nationalExpress,Stralsund Hbf,"54.308626,13.077318",Rostock Hbf,"54.078197,12.131257"
5385264,nationalExpress,Rostock Hbf,"54.078197,12.131257",Berlin Hbf,"52.524924,13.369629"
